link,views,likes
https://ted.com/talks/marian_bantjes_intricate_beauty_by_design,725000,21000
https://ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile,3300000,101000
https://ted.com/talks/ananda_shankar_jayant_fighting_cancer_with_dance,882000,26000
https://ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs,1900000,57000
https://ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals,564000,16000
https://ted.com/talks/margaret_gould_stewart_how_youtube_thinks_about_copyright,992000,29000
https://ted.com/talks/michael_shermer_the_pattern_behind_self_deception,2900000,88000
https://ted.com/talks/david_byrne_how_architecture_helped_music_evolve,1700000,52000
https://ted.com/talks/stewart_brand_mark_z_jacobson_debate_does_the_world_need_nuclear_energy,1700000,51000
https://ted.com/talks/rory_sutherland_sweat_the_small_stuff,1200000,38000
https://ted.com/talks/john_kasaona_how_poachers_became_caretakers,444000,13000
https://ted.com/talks/michael_sandel_the_lost_art_of_democratic_debate,1500000,47000
https://ted.com/talks/adam_sadowsky_how_to_engineer_a_viral_music_video,1200000,36000
https://ted.com/talks/brian_cox_why_we_need_the_explorers,2000000,61000
https://ted.com/talks/christopher_moot_poole_the_case_for_anonymity_online,1800000,54000
https://ted.com/talks/brian_skerry_the_ocean_s_glory_and_horror,1600000,50000
https://ted.com/talks/john_underkoffler_pointing_to_the_future_of_ui,1900000,57000
https://ted.com/talks/lawrence_lessig_re_examining_the_remix,438000,13000
https://ted.com/talks/sophie_hunger_songs_of_secrets_and_city_lights,628000,18000
https://ted.com/talks/seth_berkley_hiv_and_flu_the_vaccine_strategy,719000,21000
https://ted.com/talks/sharmeen_obaid_chinoy_inside_a_school_for_suicide_bombers,1200000,36000
https://ted.com/talks/johanna_blakley_lessons_from_fashion_s_free_culture,1200000,38000
https://ted.com/talks/sir_ken_robinson_bring_on_the_learning_revolution,10000000,302000
https://ted.com/talks/craig_venter_watch_me_unveil_synthetic_life,1300000,40000
https://ted.com/talks/richard_sears_planning_for_the_end_of_oil,704000,21000
https://ted.com/talks/dee_boersma_pay_attention_to_penguins,455000,13000
https://ted.com/talks/graham_hill_why_i_m_a_weekday_vegetarian,2900000,88000
https://ted.com/talks/william_li_can_we_eat_to_starve_cancer,5400000,163000
https://ted.com/talks/viktor_frankl_why_believe_in_others,1300000,41000
https://ted.com/talks/julia_sweeney_it_s_time_for_the_talk,3800000,115000
https://ted.com/talks/dan_meyer_math_class_needs_a_makeover,2900000,87000
https://ted.com/talks/enric_sala_glimpses_of_a_pristine_ocean,402000,12000
https://ted.com/talks/nathan_myhrvold_could_this_laser_zap_malaria,990000,29000
https://ted.com/talks/nicholas_christakis_the_hidden_influence_of_social_networks,1800000,55000
https://ted.com/talks/thomas_dolby_love_is_a_loaded_pistol,630000,18000
https://ted.com/talks/anil_gupta_india_s_hidden_hotbeds_of_invention,795000,23000
https://ted.com/talks/jeremy_jackson_how_we_wrecked_the_ocean,885000,26000
https://ted.com/talks/simon_sinek_how_great_leaders_inspire_action,57000000,1700000
https://ted.com/talks/esther_duflo_social_experiments_to_fight_poverty,1500000,45000
https://ted.com/talks/sebastian_wernicke_lies_damned_lies_and_statistics_about_tedtalks,2500000,77000
https://ted.com/talks/george_whitesides_toward_a_science_of_simplicity,708000,21000
https://ted.com/talks/roz_savage_why_i_m_rowing_across_the_pacific,716000,21000
https://ted.com/talks/stephen_wolfram_computing_a_theory_of_all_knowledge,1900000,59000
https://ted.com/talks/kavita_ramdas_radical_women_embracing_tradition,617000,18000
https://ted.com/talks/omar_ahmad_political_change_with_pen_and_paper,619000,18000
https://ted.com/talks/tom_wujec_build_a_tower_build_a_team,7000000,212000
https://ted.com/talks/frederick_balagadde_bio_lab_on_a_microchip,330000,9900
https://ted.com/talks/james_randi_homeopathy_quackery_and_fraud,5900000,177000
https://ted.com/talks/edith_widder_glowing_life_in_an_underwater_world,697000,20000
https://ted.com/talks/eric_whitacre_a_choir_as_big_as_the_internet,635000,19000
https://ted.com/talks/thelma_golden_how_art_gives_shape_to_cultural_change,789000,23000
https://ted.com/talks/catherine_mohr_the_tradeoffs_of_building_green,911000,27000
https://ted.com/talks/jonathan_klein_photos_that_changed_the_world,1300000,41000
https://ted.com/talks/michael_specter_the_danger_of_science_denial,2300000,69000
https://ted.com/talks/natalie_merchant_singing_old_poems_to_life,1000000,31000
https://ted.com/talks/jonathan_drori_every_pollen_grain_has_a_story,498000,14000
https://ted.com/talks/dennis_hong_my_seven_species_of_robot_and_how_we_created_them,2300000,69000
https://ted.com/talks/dean_kamen_the_emotion_behind_invention,614000,18000
https://ted.com/talks/elizabeth_pisani_sex_drugs_and_hiv_let_s_get_rational,1700000,51000
https://ted.com/talks/jesse_schell_when_games_invade_real_life,487000,14000
https://ted.com/talks/adora_svitak_what_adults_can_learn_from_kids,6700000,202000
https://ted.com/talks/derek_sivers_how_to_start_a_movement,9600000,290000
https://ted.com/talks/kirk_citron_and_now_the_real_news,810000,24000
https://ted.com/talks/shukla_bose_teaching_one_child_at_a_time,1200000,37000
https://ted.com/talks/kevin_bales_how_to_combat_modern_slavery,1100000,34000
https://ted.com/talks/patsy_rodenburg_why_i_do_theater,206000,6100
https://ted.com/talks/robert_gupta_music_is_medicine_music_is_sanity,1400000,42000
https://ted.com/talks/joel_levine_why_we_need_to_go_back_to_mars,817000,24000
https://ted.com/talks/alan_siegel_let_s_simplify_legal_jargon,1000000,30000
https://ted.com/talks/juliana_machado_ferreira_the_fight_to_end_rare_animal_trafficking_in_brazil,389000,11000
https://ted.com/talks/sam_harris_science_can_answer_moral_questions,7000000,210000
https://ted.com/talks/shekhar_kapur_we_are_the_stories_we_tell_ourselves,919000,27000
https://ted.com/talks/ken_kamler_medical_miracle_on_everest,868000,26000
https://ted.com/talks/jane_mcgonigal_gaming_can_make_a_better_world,6100000,185000
https://ted.com/talks/douglas_adams_parrots_the_universe_and_everything,500000,15000
https://ted.com/talks/eric_dishman_take_health_care_off_the_mainframe,455000,13000
https://ted.com/talks/mark_roth_suspended_animation_is_within_our_grasp,802000,24000
https://ted.com/talks/gary_vaynerchuk_do_what_you_love_no_excuses,846000,25000
https://ted.com/talks/eric_mead_the_magic_of_the_placebo,1200000,37000
https://ted.com/talks/dan_barber_how_i_fell_in_love_with_a_fish,2400000,74000
https://ted.com/talks/gary_lauder_take_turns,646000,19000
https://ted.com/talks/tim_berners_lee_the_year_open_data_went_worldwide,796000,23000
https://ted.com/talks/srikumar_rao_plug_into_your_hard_wired_happiness,1100000,34000
https://ted.com/talks/the_lxd_in_the_internet_age_dance_evolves,4099999,123000
https://ted.com/talks/james_cameron_before_avatar_a_curious_boy,2300000,69000
https://ted.com/talks/richard_feynman_physics_is_fun_to_imagine,690000,20000
https://ted.com/talks/gary_flake_is_pivot_a_turning_point_for_web_exploration,782000,23000
https://ted.com/talks/harsha_bhogle_the_rise_of_cricket_the_rise_of_india,1000000,31000
https://ted.com/talks/daniel_kahneman_the_riddle_of_experience_vs_memory,6600000,200000
https://ted.com/talks/bobby_mcferrin_watch_me_play_the_audience,3400000,103000
https://ted.com/talks/raghava_kk_my_5_lives_as_an_artist,874000,26000
https://ted.com/talks/pawan_sinha_how_brains_learn_to_see,965000,28000
https://ted.com/talks/temple_grandin_the_world_needs_all_kinds_of_minds,6200000,188000
https://ted.com/talks/eric_topol_the_wireless_future_of_medicine,806000,24000
https://ted.com/talks/philip_k_howard_four_ways_to_fix_a_broken_legal_system,760000,22000
https://ted.com/talks/kevin_kelly_technology_s_epic_story,719000,21000
https://ted.com/talks/bill_gates_innovating_to_zero,8100000,245000
https://ted.com/talks/aimee_mullins_the_opportunity_of_adversity,2600000,80000
https://ted.com/talks/david_cameron_the_next_age_of_government,779000,23000
https://ted.com/talks/blaise_aguera_y_arcas_augmented_reality_maps,1800000,56000
https://ted.com/talks/jamie_oliver_teach_every_child_about_food,10000000,309000
https://ted.com/talks/peter_eigen_how_to_expose_the_corrupt,899000,26000
https://ted.com/talks/tom_shannon_john_hockenberry_the_painter_and_the_pendulum,529000,15000
https://ted.com/talks/david_agus_a_new_strategy_in_the_war_on_cancer,864000,25000
https://ted.com/talks/george_whitesides_a_lab_the_size_of_a_postage_stamp,555000,16000
https://ted.com/talks/jamie_heywood_the_big_idea_my_brother_inspired,610000,18000
https://ted.com/talks/sendhil_mullainathan_solving_social_problems_with_a_nudge,623000,18000
https://ted.com/talks/jk_rowling_the_fringe_benefits_of_failure,1500000,47000
https://ted.com/talks/derek_sivers_weird_or_just_different,4000000,120000
https://ted.com/talks/jane_chen_a_warm_embrace_that_saves_lives,970000,29000
https://ted.com/talks/eve_ensler_embrace_your_inner_girl,1500000,45000
https://ted.com/talks/joshua_prince_ramus_building_a_theater_that_remakes_itself,926000,27000
https://ted.com/talks/bill_davenhall_your_health_depends_on_where_you_live,1000000,30000
https://ted.com/talks/taylor_mali_what_teachers_make,791000,23000
https://ted.com/talks/richard_dawkins_growing_up_in_the_universe,327000,9800
https://ted.com/talks/sivamani_rhythm_is_everything_everywhere,593000,17000
https://ted.com/talks/anthony_atala_growing_new_organs,1900000,59000
https://ted.com/talks/ravin_agrawal_10_young_indian_artists_to_watch,517000,15000
https://ted.com/talks/david_blaine_how_i_held_my_breath_for_17_minutes,28000000,857000
https://ted.com/talks/charles_fleischer_all_things_are_moleeds,1100000,34000
https://ted.com/talks/edwidge_danticat_stories_of_haiti,56000,1600
https://ted.com/talks/lalitesh_katragadda_making_maps_to_fight_disaster_build_economies,418000,12000
https://ted.com/talks/kiran_sethi_kids_take_charge,1700000,51000
https://ted.com/talks/kartick_satyanarayan_how_we_rescued_the_dancing_bears,481000,14000
https://ted.com/talks/matt_weinstein_what_bernie_madoff_couldn_t_steal_from_me,161000,4800
https://ted.com/talks/robert_sapolsky_the_uniqueness_of_humans,665000,19000
https://ted.com/talks/randy_pausch_really_achieving_your_childhood_dreams,653000,19000
https://ted.com/talks/herbie_hancock_an_all_star_set,826000,24000
https://ted.com/talks/romulus_whitaker_the_real_danger_lurking_in_the_water,529000,15000
https://ted.com/talks/dan_buettner_how_to_live_to_be_100,4400000,133000
https://ted.com/talks/nick_veasey_exposing_the_invisible,1900000,58000
https://ted.com/talks/vilayanur_ramachandran_the_neurons_that_shaped_civilization,2300000,71000
https://ted.com/talks/bertrand_piccard_my_solar_powered_adventure,900000,27000
https://ted.com/talks/cat_laine_engineering_a_better_life_for_all,169000,5000
https://ted.com/talks/michael_sandel_what_s_the_right_thing_to_do,491000,14000
https://ted.com/talks/asher_hasan_my_message_of_peace_from_pakistan,488000,14000
https://ted.com/talks/steven_cowley_fusion_is_energy_s_future,847000,25000
https://ted.com/talks/shaffi_mather_a_new_way_to_fight_corruption,617000,18000
https://ted.com/talks/james_geary_metaphorically_speaking,1000000,31000
https://ted.com/talks/charles_anderson_dragonflies_that_fly_across_oceans,637000,19000
https://ted.com/talks/alexis_ohanian_how_to_make_a_splash_in_social_media,2300000,71000
https://ted.com/talks/ryan_lobo_photographing_the_hidden_story,610000,18000
https://ted.com/talks/loretta_napoleoni_the_intricate_economics_of_terrorism,769000,23000
https://ted.com/talks/shereen_el_feki_pop_culture_in_the_arab_world,678000,20000
https://ted.com/talks/thulasiraj_ravilla_how_low_cost_eye_care_can_be_world_class,379000,11000
https://ted.com/talks/marc_pachter_the_art_of_the_interview,944000,28000
https://ted.com/talks/rory_bremner_a_one_man_world_summit,1200000,36000
https://ted.com/talks/sunitha_krishnan_the_fight_against_sex_slavery,4900000,148000
https://ted.com/talks/scott_kim_the_art_of_puzzles,601000,18000
https://ted.com/talks/anupam_mishra_the_ancient_ingenuity_of_water_harvesting,1200000,37000
https://ted.com/talks/andrea_ghez_the_hunt_for_a_supermassive_black_hole,958000,28000
https://ted.com/talks/gordon_brown_global_ethic_vs_national_interest,671000,20000
https://ted.com/talks/shashi_tharoor_why_nations_should_pursue_soft_power,2400000,72000
https://ted.com/talks/mallika_sarabhai_dance_to_change_the_world,614000,18000
https://ted.com/talks/magnus_larsson_turning_dunes_into_architecture,766000,22000
https://ted.com/talks/rob_hopkins_transition_to_a_world_without_oil,968000,29000
https://ted.com/talks/hans_rosling_asia_s_rise_how_and_when,2200000,66000
https://ted.com/talks/tom_wujec_learn_to_use_the_13th_century_astrolabe,951000,28000
https://ted.com/talks/devdutt_pattanaik_east_vs_west_the_myths_that_mystify,2300000,71000
https://ted.com/talks/fields_wicker_miurin_learning_from_leadership_s_missing_manual,1300000,40000
https://ted.com/talks/mathieu_lehanneur_science_inspired_design,482000,14000
https://ted.com/talks/pranav_mistry_the_thrilling_potential_of_sixthsense_technology,19000000,577000
https://ted.com/talks/cynthia_schneider_the_surprising_spread_of_idol_tv,603000,18000
https://ted.com/talks/edward_burtynsky_photographing_the_landscape_of_oil,575000,17000
https://ted.com/talks/rachel_pike_the_science_behind_a_climate_headline,1000000,31000
https://ted.com/talks/cameron_sinclair_the_refugees_of_boom_and_bust,454000,13000
https://ted.com/talks/stefana_broadbent_how_the_internet_enables_intimacy,1400000,43000
https://ted.com/talks/matthew_white_the_modern_euphonium,1000000,32000
https://ted.com/talks/marcus_du_sautoy_symmetry_reality_s_riddle,1100000,35000
https://ted.com/talks/becky_blanton_the_year_i_was_homeless,1300000,40000
https://ted.com/talks/rachel_armstrong_architecture_that_repairs_itself,1300000,41000
https://ted.com/talks/david_deutsch_a_new_way_to_explain_explanation,1400000,44000
https://ted.com/talks/ian_goldin_navigating_our_global_future,1200000,37000
https://ted.com/talks/marc_koska_1_3m_reasons_to_re_invent_the_syringe,721000,21000
https://ted.com/talks/itay_talgam_lead_like_the_great_conductors,3900000,119000
https://ted.com/talks/paul_debevec_animating_a_photo_real_digital_face,906000,27000
https://ted.com/talks/john_gerzema_the_post_crisis_consumer,894000,26000
https://ted.com/talks/julian_treasure_the_4_ways_sound_affects_us,2100000,65000
https://ted.com/talks/henry_markram_a_brain_in_a_supercomputer,1500000,46000
https://ted.com/talks/rory_sutherland_life_lessons_from_an_ad_man,3400000,103000
https://ted.com/talks/david_hanson_robots_that_show_emotion,1100000,34000
https://ted.com/talks/eric_sanderson_new_york_before_the_city,2900000,88000
https://ted.com/talks/sam_martin_claim_your_manspace,960000,28000
https://ted.com/talks/beau_lotto_optical_illusions_show_how_we_see,7500000,226000
https://ted.com/talks/chimamanda_ngozi_adichie_the_danger_of_a_single_story,30000000,909000
https://ted.com/talks/david_logan_tribal_leadership,1700000,53000
https://ted.com/talks/carolyn_steel_how_food_shapes_our_cities,1300000,39000
https://ted.com/talks/stefan_sagmeister_the_power_of_time_off,3600000,108000
https://ted.com/talks/garik_israelian_how_spectroscopy_could_reveal_alien_life,674000,20000
https://ted.com/talks/karen_armstrong_let_s_revive_the_golden_rule,1000000,30000
https://ted.com/talks/tim_brown_designers_think_big,2100000,64000
https://ted.com/talks/parag_khanna_mapping_the_future_of_countries,1600000,48000
https://ted.com/talks/jacqueline_novogratz_a_third_way_to_think_about_aid,573000,17000
https://ted.com/talks/taryn_simon_photographs_of_secret_sites,1800000,54000
https://ted.com/talks/william_kamkwamba_how_i_harnessed_the_wind,3100000,93000
https://ted.com/talks/evgeny_morozov_how_the_net_aids_dictatorships,527000,15000
https://ted.com/talks/jonathan_zittrain_the_web_as_random_acts_of_kindness,975000,29000
https://ted.com/talks/imogen_heap_wait_it_out,1100000,33000
https://ted.com/talks/oliver_sacks_what_hallucination_reveals_about_our_minds,9400000,284000
